step,tokens_seen,elapsed_seconds,split,loss,learning_rate,gradient_norm,tokens_per_second,peak_gpu_memory_mib
1267,41517056,87.110517,train,1.77708781,0.00096801711938,0.28080454,556031.26,13073.10
1268,41549824,87.168357,train,1.78717136,0.000967962943866,0.27196318,556183.02,13073.10
1269,41582592,87.226156,train,1.84272277,0.000967908724202,0.27207917,556335.90,13073.10
1270,41615360,87.283820,train,1.74530625,0.000967854460391,0.27170348,556502.77,13073.10
1271,41648128,87.341184,train,1.76833558,0.000967800152441,0.27474684,556704.82,13073.10
1272,41680896,87.398211,train,1.72311306,0.000967745800357,0.25866866,556945.79,13073.10
1273,41713664,87.455615,train,1.77866387,0.000967691404144,0.26399380,557131.43,13073.10
1274,41746432,87.512967,train,1.76032472,0.000967636963809,0.27745330,557318.91,13073.10
1275,41779200,87.569767,train,1.80745745,0.000967582479356,0.26436689,557571.27,13073.10
1276,41811968,87.627545,train,1.83787847,0.000967527950793,0.27709755,557695.05,13073.10
1277,41844736,87.684532,train,1.77306652,0.000967473378124,0.27108321,557913.09,13073.10
1278,41877504,87.741213,train,1.81738472,0.000967418761355,0.27369061,558163.22,13073.10
1279,41910272,87.798739,train,1.84178317,0.000967364100493,0.27452114,558305.27,13073.10
1280,41943040,87.856128,train,1.75561523,0.000967309395543,0.27683058,558460.27,13073.10
1281,41975808,87.913086,train,1.75038886,0.00096725464651,0.27332625,558662.17,13073.10
1282,42008576,87.970874,train,1.85303974,0.000967199853401,0.29764709,558762.84,13073.10
1283,42041344,88.028384,train,1.81563520,0.000967145016221,0.28125167,558893.10,13073.10
1284,42074112,88.085833,train,1.75626862,0.000967090134976,0.27184719,559027.18,13073.10
1285,42106880,88.143057,train,1.81250954,0.000967035209672,0.27953193,559183.30,13073.10
1286,42139648,88.200204,train,1.81150484,0.000966980240314,0.26405108,559344.59,13073.10
1287,42172416,88.257807,train,1.78141332,0.000966925226909,0.29068306,559452.16,13073.10
1288,42205184,88.315142,train,1.79267836,0.000966870169462,0.28115046,559586.38,13073.10
1289,42237952,88.373377,train,1.83711529,0.00096681506798,0.28235069,559621.08,13073.10
1290,42270720,88.430837,train,1.83502281,0.000966759922467,0.28933603,559737.19,13073.10
1291,42303488,88.488845,train,1.75909531,0.00096670473293,0.27116770,559793.30,13073.10
1292,42336256,88.545925,train,1.74701059,0.000966649499375,0.28979361,559944.64,13073.10
1293,42369024,88.603323,train,1.68874431,0.000966594221807,0.26077569,560060.21,13073.10
1294,42401792,88.660598,train,1.78447866,0.000966538900232,0.28491026,560185.82,13073.10
1295,42434560,88.718585,train,1.78338408,0.000966483534656,0.27515838,560236.92,13073.10
1296,42467328,88.776315,train,1.77256942,0.000966428125085,0.28245816,560312.79,13073.10
1297,42500096,88.833933,train,1.78944540,0.000966372671525,0.26934931,560398.04,13073.10
1298,42532864,88.891531,train,1.78453934,0.000966317173982,0.27019066,560483.56,13073.10
1299,42565632,88.949260,train,1.79838431,0.000966261632461,0.27999306,560554.85,13073.10
1300,42598400,89.006559,train,1.75898695,0.000966206046969,0.26623195,560665.85,13073.10
1300,42598400,89.345137,valid,1.77954834,0.000966206046969,,560665.85,13073.10
1301,42631168,89.510307,train,1.84863615,0.000966150417511,0.28753391,200381.77,13073.10
1302,42663936,89.568290,train,1.79642045,0.000966094744092,0.27218223,295860.05,13073.10
1303,42696704,89.626224,train,1.82110906,0.00096603902672,0.29043669,351783.37,13073.10
1304,42729472,89.683343,train,1.76821327,0.0009659832654,0.27108985,389441.86,13073.10
1305,42762240,89.740862,train,1.77672148,0.000965927460138,0.28352621,415750.98,13073.10
1306,42795008,89.797189,train,1.78475928,0.000965871610939,0.27124053,436509.70,13073.10
1307,42827776,89.854982,train,1.77997708,0.00096581571781,0.27637863,451347.33,13073.10
1308,42860544,89.912688,train,1.81715655,0.000965759780756,0.26946744,463226.52,13073.10
1309,42893312,89.969829,train,1.75175977,0.000965703799784,0.28383693,473336.51,13073.10
1310,42926080,90.027019,train,1.78288054,0.000965647774899,0.28017363,481712.53,13073.10
1311,42958848,90.084364,train,1.74429059,0.000965591706107,0.26519501,488686.95,13073.10
1312,42991616,90.141921,train,1.74437475,0.000965535593414,0.27933729,494522.87,13073.10
1313,43024384,90.199072,train,1.74890637,0.000965479436827,0.27025577,499809.37,13073.10
1314,43057152,90.256062,train,1.75983453,0.00096542323635,0.27721211,504520.88,13073.10
1315,43089920,90.313338,train,1.76241636,0.00096536699199,0.30573395,508525.99,13073.10
1316,43122688,90.370737,train,1.78107774,0.000965310703754,0.27792311,512021.29,13073.10
1317,43155456,90.427887,train,1.81897533,0.000965254371646,0.26747456,515264.20,13073.10
1318,43188224,90.484569,train,1.79729915,0.000965197995672,0.27409643,518394.79,13073.10
1319,43220992,90.540852,train,1.73841500,0.00096514157584,0.26839486,521402.09,13073.10
1320,43253760,90.598463,train,1.79729509,0.000965085112154,0.27304310,523583.03,13073.10
1321,43286528,90.655531,train,1.77178419,0.000965028604621,0.26566160,525789.82,13073.10
1322,43319296,90.712892,train,1.79277730,0.000964972053247,0.26624629,527698.73,13073.10
1323,43352064,90.769694,train,1.78700697,0.000964915458037,0.27061424,529662.07,13073.10
1324,43384832,90.827251,train,1.70441699,0.000964858818997,0.26426837,531203.60,13073.10
1325,43417600,90.884526,train,1.77216148,0.000964802136135,0.26683691,532727.60,13073.10
1326,43450368,90.941728,train,1.78811753,0.000964745409454,0.27532798,534166.47,13073.10
1327,43483136,90.998980,train,1.80714417,0.000964688638963,0.27588114,535489.40,13073.10
1328,43515904,91.056059,train,1.80125284,0.000964631824665,0.27763212,536778.19,13073.10
1329,43548672,91.113262,train,1.78063703,0.000964574966569,0.27317438,537946.05,13073.10
1330,43581440,91.169914,train,1.84449351,0.000964518064679,0.28947222,539203.42,13073.10
1331,43614208,91.227214,train,1.80218697,0.000964461119001,0.27071008,540198.65,13073.10
1332,43646976,91.284710,train,1.77939343,0.000964404129542,0.27256343,541080.32,13073.10
1333,43679744,91.343219,train,1.76502526,0.000964347096308,0.27080184,541636.14,13073.10
1334,43712512,91.400748,train,1.79500270,0.000964290019304,0.27101973,542419.04,13073.10
1335,43745280,91.458532,train,1.77274203,0.000964232898537,0.26957110,543094.00,13073.10
1336,43778048,91.514907,train,1.84088111,0.000964175734013,0.26629490,544085.93,13073.10
1337,43810816,91.572644,train,1.74522519,0.000964118525737,0.27188566,544694.42,13073.10
1338,43843584,91.629955,train,1.80046773,0.000964061273716,0.26703915,545373.74,13073.10
1339,43876352,91.687908,train,1.77172041,0.000964003977956,0.27591926,545869.99,13073.10
1340,43909120,91.745125,train,1.81220031,0.000963946638463,0.26987925,546510.05,13073.10
1341,43941888,91.802989,train,1.70570683,0.000963889255242,0.26868266,546976.13,13073.10
1342,43974656,91.860387,train,1.81263363,0.000963831828301,0.28614905,547522.13,13073.10
1343,44007424,91.918076,train,1.74514484,0.000963774357644,0.28691903,547982.01,13073.10
1344,44040192,91.974455,train,1.77482486,0.000963716843279,0.27418977,548694.80,13073.10
1345,44072960,92.031283,train,1.81571174,0.000963659285211,0.27549532,549285.80,13073.10
1346,44105728,92.087992,train,1.75043607,0.000963601683446,0.27327499,549876.33,13073.10
1347,44138496,92.144881,train,1.78345811,0.000963544037991,0.27399510,550407.61,13073.10
1348,44171264,92.201992,train,1.73835444,0.000963486348851,0.28345582,550874.60,13073.10
1349,44204032,92.258757,train,1.75459552,0.000963428616032,0.27236679,551389.00,13073.10
1350,44236800,92.315552,train,1.82428646,0.000963370839542,0.27867013,551877.88,13073.10
1351,44269568,92.372836,train,1.77597928,0.000963313019385,0.28807867,552259.50,13073.10
1352,44302336,92.429349,train,1.73056006,0.000963255155567,0.26889482,552764.73,13073.10
1353,44335104,92.486083,train,1.75177050,0.000963197248096,0.26315400,553213.13,13073.10
1354,44367872,92.542866,train,1.79374266,0.000963139296977,0.30205390,553637.13,13073.10
1355,44400640,92.599552,train,1.79081249,0.000963081302216,0.26996207,554062.70,13073.10
1356,44433408,92.656139,train,1.74128079,0.000963023263819,0.28526181,554490.41,13073.10
1357,44466176,92.713178,train,1.71231341,0.000962965181793,0.26695445,554829.23,13073.10
1358,44498944,92.770236,train,1.84494746,0.000962907056143,0.27590567,555153.62,13073.10
1359,44531712,92.827249,train,1.80242407,0.000962848886877,0.27363521,555474.57,13073.10
1360,44564480,92.883036,train,1.73653960,0.000962790673999,0.27283171,555977.74,13073.10
1361,44597248,92.940901,train,1.75004768,0.000962732417516,0.28554347,556143.69,13073.10
1362,44630016,92.997915,train,1.86211991,0.000962674117434,0.28357607,556434.11,13073.10
1363,44662784,93.054571,train,1.72942662,0.000962615773759,0.27969685,556769.22,13073.10
1364,44695552,93.111575,train,1.75522852,0.000962557386498,0.25901929,557042.75,13073.10
1365,44728320,93.168460,train,1.79952073,0.000962498955657,0.27959883,557325.55,13073.10
1366,44761088,93.225581,train,1.81004834,0.000962440481242,0.28114146,557566.10,13073.10
1367,44793856,93.281150,train,1.77321172,0.000962381963258,0.26814169,558019.68,13073.10
1368,44826624,93.337709,train,1.79252291,0.000962323401713,0.27141619,558322.16,13073.10
1369,44859392,93.394085,train,1.84167600,0.000962264796612,0.27720559,558641.28,13073.10
1370,44892160,93.451000,train,1.81313527,0.000962206147962,0.26777986,558878.33,13073.10
1371,44924928,93.507573,train,1.75763559,0.000962147455768,0.27544248,559154.92,13073.10
1372,44957696,93.564591,train,1.75604224,0.000962088720038,0.26258600,559364.96,13073.10
1373,44990464,93.620912,train,1.74367344,0.000962029940777,0.26480511,559660.76,13073.10
1374,45023232,93.678167,train,1.74137199,0.000961971117991,0.28630304,559828.07,13073.10
1375,45056000,93.735577,train,1.78320527,0.000961912251686,0.27238339,559971.16,13073.10
1376,45088768,93.792757,train,1.77791488,0.00096185334187,0.26305473,560139.53,13073.10
1377,45121536,93.850030,train,1.84560323,0.000961794388547,0.26920074,560292.20,13073.10
1378,45154304,93.906998,train,1.78629827,0.000961735391725,0.26526877,560478.41,13073.10
1379,45187072,93.965203,train,1.79604769,0.000961676351409,0.26859036,560509.82,13073.10
1380,45219840,94.021926,train,1.77366853,0.000961617267606,0.27239355,560718.23,13073.10
1381,45252608,94.079081,train,1.74719620,0.000961558140322,0.27478614,560870.48,13073.10
1382,45285376,94.135778,train,1.81405771,0.000961498969563,0.27512005,561072.59,13073.10
1383,45318144,94.192602,train,1.84551585,0.000961439755336,0.29091087,561255.47,13073.10
1384,45350912,94.248990,train,1.78606486,0.000961380497646,0.28247115,561483.87,13073.10
1385,45383680,94.305792,train,1.72522521,0.000961321196501,0.27215567,561660.15,13073.10
1386,45416448,94.362663,train,1.79812431,0.000961261851905,0.26474291,561824.85,13073.10
1387,45449216,94.419964,train,1.77677572,0.000961202463867,0.29145870,561938.16,13073.10
1388,45481984,94.478261,train,1.72478259,0.000961143032391,0.26151147,561939.92,13073.10
1389,45514752,94.534972,train,1.68596292,0.000961083557484,0.27714834,562113.33,13073.10
1390,45547520,94.589002,train,1.82116234,0.000961024039152,0.27157971,562570.53,13073.10
1391,45580288,94.646327,train,1.72832775,0.000960964477402,0.28616342,562668.40,13073.10
1392,45613056,94.703752,train,1.69986451,0.00096090487224,0.26188901,562753.65,13073.10
1393,45645824,94.761930,train,1.80450463,0.000960845223672,0.31696966,562758.90,13073.10
1394,45678592,94.819304,train,1.72096980,0.000960785531705,0.26554063,562846.69,13073.10
1395,45711360,94.875698,train,1.75580144,0.000960725796344,0.29452404,563032.32,13073.10
1396,45744128,94.932582,train,1.73393786,0.000960666017597,0.26747355,563164.98,13073.10
1397,45776896,94.990152,train,1.78261185,0.000960606195469,0.30312946,563226.34,13073.10
1398,45809664,95.046455,train,1.76845551,0.000960546329967,0.27418432,563411.73,13073.10
1399,45842432,95.103423,train,1.80344200,0.000960486421097,0.29405335,563528.40,13073.10
1400,45875200,95.160627,train,1.76857448,0.000960426468866,0.28520721,563619.85,13073.10
1400,45875200,95.498833,valid,1.76228842,0.000960426468866,,563619.85,13073.10
1401,45907968,95.650619,train,1.74157047,0.000960366473279,0.28342775,218180.85,13073.10
1402,45940736,95.708326,train,1.78029585,0.000960306434344,0.27733120,315234.90,13073.10
1403,45973504,95.767176,train,1.80478275,0.000960246352065,0.28447047,368532.21,13073.10
1404,46006272,95.824788,train,1.73701954,0.000960186226451,0.26881766,404097.85,13073.10
1405,46039040,95.881908,train,1.77014852,0.000960126057507,0.27214515,429489.15,13073.10
1406,46071808,95.939326,train,1.78854895,0.000960065845239,0.29496771,447962.15,13073.10
1407,46104576,95.996416,train,1.74900711,0.000960005589654,0.27277866,462465.43,13073.10
1408,46137344,96.053285,train,1.72862315,0.000959945290759,0.28959081,474164.59,13073.10
1409,46170112,96.110686,train,1.78148413,0.000959884948558,0.28145665,483260.02,13073.10
1410,46202880,96.167857,train,1.77801824,0.00095982456306,0.28015158,490960.46,13073.10
1411,46235648,96.224737,train,1.75568128,0.000959764134271,0.27480260,497645.74,13073.10
1412,46268416,96.282148,train,1.82886696,0.000959703662196,0.27339709,503015.87,13073.10
1413,46301184,96.339414,train,1.73194671,0.000959643146842,0.27385700,507738.80,13073.10
1414,46333952,96.396226,train,1.80140901,0.000959582588215,0.28860560,512117.32,13073.10
1415,46366720,96.454299,train,1.75358105,0.000959521986323,0.28342435,515291.19,13073.10
1416,46399488,96.511917,train,1.77962899,0.000959461341171,0.25765252,518334.57,13073.10
1417,46432256,96.569114,train,1.77276719,0.000959400652765,0.26449144,521254.17,13073.10
1418,46465024,96.626563,train,1.77285266,0.000959339921113,0.27165657,523761.08,13073.10
1419,46497792,96.683432,train,1.73497283,0.00095927914622,0.26445636,526281.93,13073.10
1420,46530560,96.740904,train,1.83214521,0.000959218328094,0.28202143,528314.52,13073.10
1421,46563328,96.798053,train,1.78378367,0.000959157466739,0.28993294,530299.19,13073.10
1422,46596096,96.855160,train,1.75422239,0.000959096562164,0.26891840,532132.78,13073.10
1423,46628864,96.912205,train,1.74011564,0.000959035614373,0.28374058,533841.71,13073.10
1424,46661632,96.969684,train,1.71607375,0.000958974623375,0.25862333,535259.85,13073.10
1425,46694400,97.026410,train,1.82642472,0.000958913589174,0.29246539,536835.87,13073.10
1426,46727168,97.083814,train,1.79290438,0.000958852511778,0.27396804,538067.98,13073.10
1427,46759936,97.140855,train,1.79433095,0.000958791391193,0.26031977,539333.79,13073.10
1428,46792704,97.197823,train,1.77650547,0.000958730227426,0.26380599,540537.52,13073.10
1429,46825472,97.255681,train,1.75307345,0.000958669020482,0.27145660,541388.45,13073.10
1430,46858240,97.313163,train,1.73680615,0.000958607770369,0.26626906,542297.61,13073.10
1431,46891008,97.370522,train,1.78833842,0.000958546477093,0.27397957,543186.49,13073.10
1432,46923776,97.427351,train,1.75191772,0.00095848514066,0.27067181,544172.03,13073.10
1433,46956544,97.484068,train,1.70741248,0.000958423761077,0.27492532,545131.95,13073.10
1434,46989312,97.540939,train,1.80964565,0.000958362338351,0.28462899,545997.31,13073.10
1435,47022080,97.597441,train,1.78445530,0.000958300872487,0.27766663,546912.15,13073.10
1436,47054848,97.654807,train,1.74568725,0.000958239363492,0.26535985,547559.19,13073.10
1437,47087616,97.711402,train,1.73367202,0.000958177811374,0.31032813,548363.59,13073.10
1438,47120384,97.768750,train,1.80783749,0.000958116216137,0.27697894,548945.78,13073.10
1439,47153152,97.824425,train,1.70142210,0.00095805457779,0.27135122,549894.86,13073.10
1440,47185920,97.880680,train,1.80689311,0.000957992896337,0.27619866,550665.09,13073.10
1441,47218688,97.937848,train,1.78913844,0.000957931171787,0.28921014,551193.35,13073.10
1442,47251456,97.994761,train,1.73718643,0.000957869404145,0.26611945,551753.74,13073.10
1443,47284224,98.051487,train,1.76917720,0.000957807593418,0.26701316,552329.74,13073.10
1444,47316992,98.108214,train,1.74787402,0.000957745739612,0.26499385,552880.35,13073.10
1445,47349760,98.164478,train,1.74429917,0.000957683842734,0.27350849,553503.80,13073.10
1446,47382528,98.221180,train,1.80144835,0.000957621902791,0.26498485,554012.09,13073.10
1447,47415296,98.277798,train,1.73406446,0.000957559919788,0.25717002,554516.55,13073.10
1448,47448064,98.334933,train,1.81404567,0.000957497893734,0.27641597,554899.63,13073.10
